,id,name,seller_type,owner,engine
2045,2046,Maruti Omni 8 Seater BSIV,Individual,First Owner,796 CC
2046,2047,Mahindra XUV500 W8 AWD,Individual,First Owner,2179 CC
2047,2048,Hyundai Santro Xing GL CNG,Individual,First Owner,
2048,2049,Chevrolet Tavera Neo 3 LS 9 Str BSIII,Individual,Second Owner,2499 CC
2049,2050,Maruti Zen Base,Individual,Second Owner,993 CC
2050,2051,Maruti Swift Dzire VDI,Individual,First Owner,1248 CC
2051,2052,Mahindra Bolero 2011-2019 Plus - AC BSIII,Individual,First Owner,2523 CC
2052,2053,Maruti Swift Dzire VDI,Individual,First Owner,1248 CC
2053,2054,Mahindra KUV 100 mFALCON D75 K8,Individual,First Owner,1198 CC
2054,2055,Hyundai Verna 1.6 SX CRDi (O),Individual,First Owner,1582 CC
2055,2056,Maruti Wagon R LXI,Individual,Fourth & Above Owner,998 CC
2056,2057,Mahindra TUV 300 mHAWK100 T8 Dual Tone,Individual,First Owner,1493 CC
2057,2058,Chevrolet Spark 1.0 LS,Individual,First Owner,995 CC
2058,2059,Maruti Alto 800 LXI,Individual,First Owner,796 CC
2059,2060,Tata Manza Club Class Quadrajet90 VX,Individual,First Owner,1248 CC
2060,2061,Volkswagen Vento 1.5 TDI Highline AT,Individual,Second Owner,1498 CC
2061,2062,Hyundai i20 Sportz 1.4 CRDi,Individual,First Owner,1396 CC
2062,2063,BMW 3 Series 320d Luxury Line,Individual,Second Owner,1995 CC
2063,2064,Maruti Celerio VXI,Individual,First Owner,998 CC
2064,2065,Mahindra XUV500 W8 4WD,Individual,First Owner,2179 CC
2065,2066,BMW 3 Series 320d Luxury Plus,Individual,Second Owner,1995 CC
2066,2067,Tata Manza Club Class Quadrajet90 VX,Individual,First Owner,1248 CC
2067,2068,Volkswagen Vento 1.5 TDI Highline AT,Individual,Second Owner,1498 CC
2068,2069,Hyundai i20 Sportz 1.4 CRDi,Individual,First Owner,1396 CC
2069,2070,BMW 3 Series 320d Luxury Line,Individual,Second Owner,1995 CC
2070,2071,Maruti Celerio VXI,Individual,First Owner,998 CC
2071,2072,Mahindra XUV500 W8 4WD,Individual,First Owner,2179 CC
2072,2073,BMW 3 Series 320d Luxury Plus,Individual,Second Owner,1995 CC
2073,2074,Nissan Terrano XE 85 PS,Individual,First Owner,1461 CC
2074,2075,Nissan Terrano XL 85 PS,Individual,First Owner,1461 CC
2075,2076,Tata New Safari DICOR 2.2 EX 4x2,Individual,First Owner,2179 CC
2076,2077,Maruti Alto 800 LX,Individual,First Owner,796 CC
2077,2078,Tata Indigo LS,Individual,Third Owner,1405 CC
2078,2079,Nissan Terrano XL 110 PS,Individual,First Owner,1461 CC
2079,2080,Hyundai EON Era Plus Sports Edition,Individual,Second Owner,814 CC
2080,2081,Tata New Safari DICOR 2.2 VX 4x2,Individual,First Owner,2179 CC
2081,2082,Mahindra Scorpio 2.6 Turbo 9 Str,Individual,First Owner,2609 CC
2082,2083,Tata Indica Vista Terra 1.4 TDI,Individual,Second Owner,1405 CC
2083,2084,Renault KWID RXT Optional,Individual,First Owner,799 CC
2084,2085,Mahindra Bolero 2011-2019 SLE,Individual,First Owner,2523 CC
2085,2086,Maruti Ignis 1.2 Delta BSIV,Individual,First Owner,1197 CC
2086,2087,Tata Sumo EX 10/7 Str BSIII,Individual,First Owner,1948 CC
2087,2088,Tata Hexa XM,Individual,First Owner,2179 CC
2088,2089,Mahindra KUV 100 mFALCON D75 K8,Individual,First Owner,1198 CC
2089,2090,Mahindra TUV 300 T8,Individual,First Owner,1493 CC
2090,2091,Mahindra Bolero 2011-2019 DI - AC BS III,Individual,First Owner,2523 CC
2091,2092,Mahindra XUV500 W10 2WD,Individual,First Owner,2179 CC
2092,2093,Maruti Alto 800 LXI,Individual,First Owner,796 CC
2093,2094,Maruti Alto LXi,Individual,First Owner,796 CC
2094,2095,Mahindra Xylo D2,Individual,Second Owner,2489 CC
2095,2096,Chevrolet Optra Magnum 2.0 LT BS3,Individual,Second Owner,1991 CC
2096,2097,Maruti Alto 800 LXI,Individual,Second Owner,796 CC
2097,2098,Tata Manza Aura Quadrajet BS IV,Individual,First Owner,1248 CC
2098,2099,Datsun GO T BSIV,Individual,First Owner,1198 CC
2099,2100,Fiat Grande Punto EVO 1.3 Dynamic,Individual,Third Owner,1248 CC
2100,2101,Maruti Swift Dzire VXi,Individual,Fourth & Above Owner,1298 CC
2101,2102,Hyundai EON Sportz,Individual,First Owner,814 CC
2102,2103,Maruti Swift Dzire VXI,Individual,First Owner,1197 CC
2103,2104,Mahindra Bolero XL 10 Seater Non AC,Individual,Third Owner,2523 CC
2104,2105,Hyundai Elantra CRDi SX,Individual,First Owner,1582 CC
2105,2106,Tata Sumo EX BS IV,Individual,Third Owner,
2106,2107,Mahindra XUV500 W9 2WD,Individual,First Owner,2179 CC
2107,2108,Maruti Baleno Delta 1.3,Individual,First Owner,1248 CC
2108,2109,Maruti Wagon R LXI DUO BSIII,Individual,Second Owner,1061 CC
2109,2110,Audi A3 35 TDI Premium Plus,Individual,First Owner,1968 CC
2110,2111,Maruti Ritz VDi,Individual,First Owner,1248 CC
2111,2112,Hyundai Grand i10 1.2 CRDi Asta,Individual,First Owner,1186 CC
2112,2113,Maruti Wagon R VXI BS IV,Individual,First Owner,998 CC
2113,2114,Hyundai Santro GS zipDrive - Euro I,Individual,Fourth & Above Owner,
2114,2115,Maruti 800 Std BSII,Individual,Fourth & Above Owner,796 CC
2115,2116,Mahindra Scorpio VLS AT 2.2 mHAWK,Individual,Third Owner,2179 CC
2116,2117,Maruti Wagon R VXI Optional,Individual,First Owner,998 CC
2117,2118,Toyota Innova 2.5 VX 7 STR,Individual,Second Owner,2494 CC
2118,2119,Mahindra Bolero 2011-2019 SLE,Individual,Second Owner,2523 CC
2119,2120,Maruti Alto LXi,Individual,Second Owner,796 CC
2120,2121,Maruti Swift Dzire LDi,Individual,Third Owner,1248 CC
2121,2122,Honda City 1.5 V Inspire,Individual,Third Owner,1497 CC
2122,2123,Chevrolet Spark 1.0 LS,Individual,Fourth & Above Owner,995 CC
2123,2124,Hyundai EON Magna Plus,Individual,Second Owner,814 CC
2124,2125,Maruti Swift VDI BSIV W ABS,Individual,First Owner,
2125,2126,Nissan Sunny Diesel XL,Dealer,First Owner,1461 CC
2126,2127,Mahindra XUV500 W6 2WD,Dealer,First Owner,2179 CC
2127,2128,Renault Duster 85PS Diesel RxL,Dealer,First Owner,1461 CC
2128,2129,Maruti Ciaz Delta BSIV,Individual,Second Owner,1462 CC
2129,2130,Audi Q5 3.0 TDI Quattro,Individual,First Owner,2967 CC
2130,2131,Hyundai i20 1.2 Asta,Individual,Second Owner,1197 CC
2131,2132,Audi Q7 3.0 TDI Quattro,Individual,First Owner,2967 CC
2132,2133,Mahindra Scorpio S3 9 Seater BSIV,Individual,First Owner,2523 CC
2133,2134,Volkswagen Polo Diesel Highline 1.2L,Individual,First Owner,1199 CC
2134,2135,Honda Accord V6 AT,Individual,Second Owner,2997 CC
2135,2136,Audi Q7 3.0 TDI Quattro Premium Plus,Individual,First Owner,2967 CC
2136,2137,Maruti Vitara Brezza VDi,Dealer,First Owner,1248 CC
2137,2138,Land Rover Freelander 2 TD4 HSE,Dealer,First Owner,2179 CC
2138,2139,Honda Amaze V Petrol BSIV,Individual,First Owner,1199 CC
2139,2140,Volkswagen Polo 2015-2019 1.0 MPI Comfortline,Individual,First Owner,999 CC
2140,2141,Daewoo Matiz SS,Individual,First Owner,796 CC
2141,2142,Datsun GO T BSIV,Individual,First Owner,1198 CC
2142,2143,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,Individual,First Owner,1498 CC
2143,2144,Hyundai Creta 1.6 CRDi SX Option,Individual,First Owner,1582 CC
2144,2145,Renault Duster 110PS Diesel RxL,Individual,Second Owner,1461 CC
2145,2146,Maruti Zen LXI,Individual,First Owner,993 CC
2146,2147,Maruti Swift VDI,Individual,Second Owner,1248 CC
2147,2148,Maruti Wagon R Stingray VXI,Individual,Second Owner,998 CC
2148,2149,Maruti SX4 ZXI AT,Individual,Second Owner,1586 CC
2149,2150,Tata Indica Vista Aqua 1.3 Quadrajet (ABS),Individual,Second Owner,
2150,2151,Chevrolet Spark 1.0,Individual,Second Owner,995 CC
2151,2152,Maruti Wagon R VXI Minor,Individual,Second Owner,1061 CC
2152,2153,Hyundai Xcent 1.1 CRDi SX,Individual,First Owner,1120 CC
2153,2154,Chevrolet Beat LT,Individual,First Owner,1199 CC
2154,2155,Honda City i-DTEC VX,Individual,First Owner,1498 CC
2155,2156,Toyota Innova 2.5 G (Diesel) 8 Seater,Individual,Second Owner,2494 CC
2156,2157,Hyundai i20 1.2 Spotz,Individual,First Owner,1197 CC
2157,2158,Maruti Baleno Zeta 1.3,Individual,First Owner,1248 CC
2158,2159,Hyundai Grand i10 Sportz,Individual,First Owner,1197 CC
2159,2160,Maruti Celerio X ZXI BSIV,Individual,First Owner,998 CC
2160,2161,Datsun GO Plus T,Individual,First Owner,1198 CC
2161,2162,Tata Zest Quadrajet 1.3 XM,Individual,First Owner,1248 CC
2162,2163,Maruti Alto K10 2010-2014 VXI,Individual,First Owner,998 CC
2163,2164,Maruti Swift VDI,Individual,Second Owner,1248 CC
2164,2165,Maruti Swift VXI 2018,Individual,Second Owner,1197 CC
2165,2166,Mahindra Scorpio 1.99 S6 Plus,Individual,First Owner,1997 CC
2166,2167,Maruti Wagon R LXI DUO BSIII,Individual,Fourth & Above Owner,1061 CC
2167,2168,Maruti Zen LXI,Individual,Second Owner,993 CC
2168,2169,Mahindra Xylo E8 ABS Airbag,Individual,Second Owner,2498 CC
2169,2170,Mahindra Scorpio LX,Individual,First Owner,2179 CC
2170,2171,Tata New Safari DICOR 2.2 LX 4x2,Individual,Second Owner,2179 CC
2171,2172,Maruti Vitara Brezza ZDi,Individual,First Owner,1248 CC
2172,2173,Mahindra Bolero 2011-2019 SLX,Individual,First Owner,2523 CC
2173,2174,Tata Tiago 1.2 Revotron XZ,Individual,First Owner,1199 CC
2174,2175,Maruti Swift VDI,Individual,Second Owner,1248 CC
2175,2176,Maruti Swift Dzire VDi,Individual,Third Owner,1248 CC
2176,2177,Hyundai i10 Era 1.1,Individual,Third Owner,1086 CC
2177,2178,Honda Amaze VX i-DTEC,Individual,First Owner,1498 CC
2178,2179,Maruti Vitara Brezza ZDi Plus,Individual,First Owner,1248 CC
2179,2180,Maruti Alto 800 LXI,Individual,First Owner,796 CC
2180,2181,Maruti Wagon R LXI Minor,Individual,Fourth & Above Owner,1061 CC
2181,2182,Mahindra Bolero 2011-2019 SLE,Individual,First Owner,2523 CC
2182,2183,Maruti Swift VDI,Individual,Third Owner,1248 CC
2183,2184,Maruti Alto LXi,Individual,First Owner,796 CC
2184,2185,Honda City 1.5 S MT,Individual,Third Owner,1497 CC
2185,2186,Mahindra Bolero Power Plus SLX,Individual,First Owner,1493 CC
2186,2187,Mahindra Bolero 2011-2019 SLX,Individual,Second Owner,2523 CC
2187,2188,Honda City E,Individual,Second Owner,1497 CC
2188,2189,Tata Indica Vista Aqua 1.3 Quadrajet (ABS),Individual,Second Owner,
2189,2190,Maruti Celerio VXI,Individual,First Owner,998 CC
2190,2191,Maruti Alto K10 LXI,Individual,First Owner,998 CC
2191,2192,Hyundai Verna VTVT 1.6 SX,Individual,First Owner,1591 CC
2192,2193,Maruti Alto 800 VXI,Individual,Second Owner,796 CC
2193,2194,Renault KWID RXL,Individual,Second Owner,799 CC
2194,2195,Maruti Alto 800 LXI,Individual,First Owner,796 CC
2195,2196,Chevrolet Aveo 1.4 LS,Individual,Second Owner,1399 CC
2196,2197,Hyundai i20 Sportz Option 1.4 CRDi,Individual,Second Owner,1396 CC
2197,2198,Tata Indica Vista TDI LS,Individual,First Owner,1405 CC
2198,2199,Ford EcoSport 1.5 Petrol Ambiente BSIV,Individual,First Owner,1497 CC
2199,2200,Fiat Grande Punto Active (Diesel),Individual,First Owner,1248 CC
2200,2201,Maruti Baleno Delta 1.2,Individual,Second Owner,1197 CC
2201,2202,Hyundai Xcent 1.2 Kappa SX Option,Individual,First Owner,1197 CC
2202,2203,Tata Aria Pure LX 4x2,Individual,Second Owner,2179 CC
2203,2204,Tata Tigor 1.05 Revotorq XM,Individual,First Owner,1047 CC
2204,2205,Mahindra Xylo D2,Individual,Second Owner,2489 CC
2205,2206,Hyundai EON Magna Plus,Individual,First Owner,814 CC
2206,2207,Maruti Baleno Delta 1.2,Individual,First Owner,1197 CC
2207,2208,Maruti Ciaz 1.4 Alpha,Individual,First Owner,1373 CC
2208,2209,Hyundai Verna VTVT 1.6 SX,Individual,First Owner,1591 CC
2209,2210,Maruti Swift VDI,Individual,First Owner,1248 CC
2210,2211,Hyundai Grand i10 1.2 Kappa Sportz Option,Individual,First Owner,1197 CC
2211,2212,Maruti Swift Dzire VDi,Individual,First Owner,1248 CC
2212,2213,Hyundai Xcent 1.2 Kappa AT SX Option,Individual,First Owner,1197 CC
2213,2214,Hyundai Verna VTVT 1.6 SX,Individual,First Owner,1591 CC
2214,2215,Maruti Alto 800 VXI,Individual,First Owner,796 CC
2215,2216,Maruti Ciaz VDi Plus SHVS,Individual,First Owner,1248 CC
2216,2217,Tata Nexon 1.5 Revotorq XZ Plus,Individual,First Owner,1497 CC
2217,2218,Hyundai Verna 1.6 VTVT S Option,Individual,First Owner,1591 CC
2218,2219,Ford EcoSport 1.5 Petrol Trend BSIV,Individual,Second Owner,1497 CC
2219,2220,Maruti Alto K10 VXI,Individual,First Owner,998 CC
2220,2221,Mahindra XUV300 W6 Diesel BSIV,Individual,First Owner,1497 CC
2221,2222,Maruti Wagon R VXI Plus Optional,Individual,First Owner,998 CC
2222,2223,Hyundai i20 1.4 Magna AT,Individual,First Owner,1368 CC
2223,2224,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Individual,Second Owner,2494 CC
2224,2225,Mahindra Verito 1.5 D4 BSIV,Individual,First Owner,1461 CC
2225,2226,Tata Indigo CR4,Individual,First Owner,1396 CC
2226,2227,Maruti Dzire VXI,Individual,First Owner,1197 CC
2227,2228,Volkswagen Vento IPL II Diesel Trendline,Individual,Second Owner,1598 CC
2228,2229,Hyundai Verna Transform CRDi VGT SX ABS,Individual,Third Owner,1493 CC
2229,2230,Hyundai Creta 1.6 SX Automatic,Individual,First Owner,1591 CC
2230,2231,Mahindra Verito 1.5 D4 BSIV,Individual,Second Owner,1461 CC
2231,2232,Skoda Rapid 1.6 MPI Ambition BSIV,Individual,First Owner,1598 CC
2232,2233,Maruti Swift Dzire Tour LDI,Individual,First Owner,1248 CC
2233,2234,Maruti 800 AC,Individual,Second Owner,796 CC
2234,2235,Mahindra XUV500 W10 2WD,Individual,First Owner,2179 CC
2235,2236,Tata New Safari DICOR 2.2 VX 4x4,Individual,First Owner,2179 CC
2236,2237,Tata Indica Vista TDI LX,Individual,First Owner,1405 CC
2237,2238,Tata Indigo LX,Individual,Third Owner,1405 CC
2238,2239,Tata New Safari DICOR 2.2 EX 4x2,Individual,Second Owner,2179 CC
2239,2240,Ford Ikon 1.3 CLXi,Individual,Second Owner,1299 CC
2240,2241,Volkswagen Jetta 2.0L TDI Highline AT,Individual,Second Owner,1968 CC
2241,2242,Chevrolet Aveo U-VA 1.2 LS,Individual,Fourth & Above Owner,1150 CC
2242,2243,Maruti Omni E MPI STD BS IV,Individual,Second Owner,796 CC
2243,2244,Hyundai i20 1.2 Asta,Individual,Third Owner,1197 CC
2244,2245,Maruti Alto 800 LXI,Individual,First Owner,796 CC
2245,2246,Hyundai Getz GLS,Individual,Second Owner,1341 CC
2246,2247,Chevrolet Sail 1.2 LS ABS,Individual,First Owner,1199 CC
2247,2248,Maruti Ritz VXi,Individual,First Owner,1197 CC
2248,2249,Maruti Swift VXI,Individual,First Owner,1197 CC
2249,2250,Mahindra Bolero 2011-2019 SLX,Individual,Second Owner,2523 CC
2250,2251,Maruti Ritz VXi (ABS) BS IV,Individual,Second Owner,1197 CC
2251,2252,Hyundai Verna 1.4 CRDi,Individual,Second Owner,1396 CC
2252,2253,Maruti Alto LXi,Individual,Second Owner,796 CC
2253,2254,Hyundai Santro Xing GL PLUS CNG,Individual,Second Owner,
2254,2255,Maruti 800 AC,Individual,Second Owner,796 CC
2255,2256,Renault KWID RXT,Individual,First Owner,799 CC
2256,2257,Maruti 800 AC,Individual,First Owner,796 CC
2257,2258,Hyundai i20 Magna,Individual,Third Owner,1197 CC
2258,2259,Maruti Swift VDI BSIV,Individual,Second Owner,
2259,2260,Hyundai i20 Sportz 1.4 CRDi,Individual,First Owner,1396 CC
2260,2261,Tata Indigo eCS GLS,Individual,First Owner,1193 CC
2261,2262,Hyundai Xcent 1.1 CRDi S Option,Individual,First Owner,1120 CC
2262,2263,Ford Figo Diesel Celebration Edition,Individual,First Owner,1399 CC
2263,2264,Renault Duster 110PS Diesel RxZ,Individual,Second Owner,1461 CC
2264,2265,Chevrolet Spark 1.0 LT,Individual,First Owner,995 CC
2265,2266,Tata Nano CX,Individual,First Owner,624 CC
2266,2267,Maruti Alto 800 LXI,Individual,Second Owner,796 CC
2267,2268,Maruti Swift VDI BSIV,Individual,Second Owner,
2268,2269,Maruti Vitara Brezza VDi Option,Individual,First Owner,1248 CC
2269,2270,Maruti Wagon R VXI BS IV,Individual,First Owner,998 CC
2270,2271,Hyundai Grand i10 Sportz Celebration Edition,Individual,First Owner,1197 CC
2271,2272,Toyota Qualis GS G1,Individual,First Owner,
2272,2273,Mahindra Bolero SLE,Individual,Second Owner,2523 CC
2273,2274,Toyota Etios Liva G,Individual,First Owner,
2274,2275,Volkswagen Polo 2015-2019 1.2 MPI Highline Plus,Individual,First Owner,1199 CC
2275,2276,Ford Ikon 1.4 TDCi DuraTorq,Individual,Second Owner,1399 CC
2276,2277,Maruti Omni 8 Seater BSII,Individual,Third Owner,796 CC
2277,2278,Maruti Swift VDI BSIV,Dealer,First Owner,1248 CC
2278,2279,Tata Indica Vista TDI LS,Dealer,Second Owner,1405 CC
2279,2280,Maruti Wagon R LX,Individual,Third Owner,998 CC
2280,2281,Chevrolet Beat LT,Individual,Third Owner,1199 CC
2281,2282,Mahindra Bolero SLE BSIII,Individual,First Owner,2523 CC
2282,2283,Maruti SX4 ZXI AT Leather,Individual,First Owner,1586 CC
2283,2284,Tata Nexon 1.2 Revotron XM,Individual,First Owner,1198 CC
2284,2285,Hyundai i20 Sportz Option 1.2,Individual,First Owner,1197 CC
2285,2286,Toyota Etios V,Individual,First Owner,
2286,2287,Maruti Alto LX,Individual,Second Owner,796 CC
2287,2288,Maruti Alto K10 VXI,Individual,First Owner,998 CC
2288,2289,Hyundai Accent Executive,Individual,First Owner,1495 CC
2289,2290,Maruti SX4 Zxi BSIII,Individual,First Owner,1586 CC
2290,2291,Maruti Wagon R VXI,Individual,First Owner,998 CC
2291,2292,Maruti Omni E 8 Str STD,Individual,Second Owner,
2292,2293,Mahindra Bolero 2011-2019 mHAWK D70 ZLX,Individual,First Owner,1493 CC
2293,2294,Mahindra Scorpio 2.6 CRDe,Individual,Second Owner,2179 CC
2294,2295,Tata Safari DICOR 2.2 EX 4x2,Individual,First Owner,2179 CC
2295,2296,Maruti Ignis 1.2 Zeta BSIV,Individual,First Owner,1197 CC
2296,2297,Maruti Alto K10 2010-2014 VXI,Individual,First Owner,998 CC
2297,2298,Mahindra Bolero 2011-2019 ZLX,Individual,First Owner,2523 CC
2298,2299,Honda Jazz VX CVT,Individual,First Owner,1199 CC
2299,2300,Volkswagen Vento 1.5 TDI Highline,Individual,First Owner,1498 CC
2300,2301,Honda Jazz 1.2 V i VTEC,Individual,First Owner,1199 CC
2301,2302,Honda Jazz 1.5 VX i DTEC,Individual,First Owner,1498 CC
2302,2303,Hyundai EON Era Plus,Individual,First Owner,814 CC
2303,2304,Volkswagen Polo 1.5 TDI Comfortline,Individual,First Owner,1498 CC
2304,2305,Maruti Swift Ldi BSIII,Individual,Fourth & Above Owner,1248 CC
2305,2306,Mahindra Quanto C4,Individual,Second Owner,1493 CC
2306,2307,Chevrolet Beat Diesel LT,Individual,Second Owner,936 CC
2307,2308,Ford Figo Petrol Titanium,Individual,Third Owner,1196 CC
2308,2309,Toyota Innova 2.5 G (Diesel) 8 Seater,Individual,First Owner,2494 CC
2309,2310,Maruti Wagon R VXI 1.2,Individual,First Owner,1197 CC
2310,2311,Hyundai i10 Sportz,Individual,Second Owner,1197 CC
2311,2312,Maruti Ertiga VDI,Individual,First Owner,1248 CC
2312,2313,Maruti Wagon R CNG LXI,Individual,Second Owner,998 CC
2313,2314,Maruti Zen LXi - BS III,Individual,Second Owner,993 CC
2314,2315,Maruti SX4 Zxi with Leather BSIII,Individual,Second Owner,1586 CC
2315,2316,Honda Brio Exclusive Edition,Dealer,First Owner,1198 CC
2316,2317,Maruti Swift VDI,Individual,Second Owner,1248 CC
2317,2318,Hyundai Grand i10 AT Asta,Dealer,First Owner,1197 CC
2318,2319,Tata Indica V2 eLX,Individual,Second Owner,1396 CC
2319,2320,Hyundai EON Era Plus,Individual,First Owner,814 CC
2320,2321,Hyundai i20 1.2 Sportz,Individual,First Owner,1197 CC
2321,2322,Hyundai i20 1.2 Sportz,Individual,First Owner,1197 CC
2322,2323,Fiat Linea 1.3 Active,Individual,First Owner,1248 CC
2323,2324,Maruti 800 Std,Individual,Second Owner,796 CC
2324,2325,Maruti Ertiga VXI Petrol,Individual,First Owner,1462 CC
2325,2326,Maruti Celerio X ZXI,Individual,Second Owner,998 CC
2326,2327,Maruti Wagon R LXI BS IV,Individual,First Owner,998 CC
2327,2328,Maruti Omni 5 Str STD,Individual,First Owner,796 CC
2328,2329,Mahindra Scorpio S2 7 Seater,Individual,First Owner,2523 CC
2329,2330,Hyundai Santro Xing XG,Individual,First Owner,
2330,2331,Chevrolet Spark 1.0 LS,Individual,Third Owner,995 CC
2331,2332,Chevrolet Tavera Neo 3 10 Seats BSIII,Individual,First Owner,2499 CC
2332,2333,Maruti Alto LX,Individual,First Owner,796 CC
2333,2334,Hyundai Accent GLE,Individual,First Owner,1495 CC
2334,2335,Tata Indigo CS eLX BS IV,Individual,First Owner,1396 CC
2335,2336,Tata Indigo CS eLS BS IV,Individual,First Owner,1396 CC
2336,2337,Tata Indigo eCS LX BSIV,Individual,Second Owner,1396 CC
2337,2338,Maruti Swift Dzire VXi,Individual,First Owner,1298 CC
2338,2339,Hyundai Creta 1.4 E Plus,Individual,First Owner,1396 CC
2339,2340,Tata Indigo eCS LX BSIV,Individual,First Owner,1396 CC
2340,2341,Maruti Zen LX,Individual,Fourth & Above Owner,993 CC
2341,2342,Honda Amaze S i-Dtech,Individual,First Owner,1498 CC
2342,2343,Hyundai i10 Magna,Individual,First Owner,1197 CC
2343,2344,Maruti Swift Vdi BSIII,Individual,Third Owner,1248 CC
2344,2345,Hyundai i20 Active 1.2 S,Individual,First Owner,1197 CC
2345,2346,Hyundai i20 1.2 Magna,Individual,First Owner,1197 CC
2346,2347,Hyundai i20 Asta 1.2,Individual,First Owner,1197 CC
2347,2348,Hyundai Elantra SX,Individual,Second Owner,1797 CC
2348,2349,Hyundai Grand i10 Sportz,Individual,First Owner,1197 CC
2349,2350,Maruti Alto LXi,Individual,Second Owner,796 CC
2350,2351,Maruti Alto LX,Individual,Fourth & Above Owner,796 CC
2351,2352,Tata Tiago 1.2 Revotron XZ,Individual,First Owner,1199 CC
2352,2353,Maruti Alto 800 LXI,Individual,First Owner,796 CC
